Country ID,Country Code,Country Name,Region ID,Region Name,Income Group ID,Income Group Name,Income Group Acronym,Managing Agency ID,Managing Agency Acronym,Managing Agency Name,Managing Sub-agency or Bureau ID,Managing Sub-agency or Bureau Acronym,Managing Sub-agency or Bureau Name,Implementing Partner Category ID,Implementing Partner Category Name,Implementing Partner Sub-category ID,Implementing Partner Sub-category Name,Implementing Partner ID,Implementing Partner Name,International Category ID,International Category Name,International Sector Code,International Sector Name,International Purpose Code,International Purpose Name,US Category ID,US Category Name,US Sector ID,US Sector Name,Submission ID,Funding Acount ID,Funding Account Name,Funding Agency ID,Funding Agency Name,Funding Agency Acronym,Foreign Assistance Objective ID,Foreign Assistance Objective Name,Aid Type Group ID,Aid Type Group Name,Activity ID,Activity Name,Activity Description,Activity Project Number,Activity Start Date,Activity End Date,Transaction Type ID,Transaction Type Name,Fiscal Year,Current Dollar Amount,Constant Dollar Amount
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,6,HHS,Department of Health and Human Services,10,CDC,Centers for Disease Control and Prevention,1,Government,Government - United States,1,1000007,U.S. Government - Department of Health and Human Services,2,Health and Population,134,HIV/AIDS,13040,STD control including HIV/AIDS,3,Health,11,HIV/AIDS,999,75x0943,"Centers for Disease Control, Disease Control, Research, and Training",6,Department of Health and Human Services,HHS,1,Economic,3,Project-Type,293243,Prevention of Mother-To-Child Transmission of HIV,"U.S. Center for Disease Control and Prevention, Global HIV/AIDs programs.  Prevention of Mother-To-Child Transmission of HIV",CDA00010,,,2,Obligations,2003,1500000,2378296
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,3,NGO,NGO - United States,5,4000584,Carter Center,2,Health and Population,122,Basic Health,12220,Basic health care,3,Health,15,Other Public Health Threats,76,72x1095,"Agency for International Development, Child Survival and Health Programs Fund",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,142667,Essential Services for Health,Essential Services for Health,663-002,,,2,Obligations,2003,1288000,2042163
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,3,NGO,NGO - International,6,4000383,"Save the Children Federation, Inc.",2,Health and Population,134,HIV/AIDS,13040,STD control including HIV/AIDS,3,Health,11,HIV/AIDS,76,72x1021,"Agency for International Development, Development Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,144862,Improved livelihoods for pastoralists and agro-pastoralists,Improved Livelihoods for Pastoralists and Agro-Pastoralists in Southern Ethiopia,663-012,,,2,Obligations,2003,1077500,1708409
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,3,NGO,NGO - United States,5,4000526,Academy for Educational Development,2,Health and Population,134,HIV/AIDS,13040,STD control including HIV/AIDS,3,Health,11,HIV/AIDS,76,72x1095,"Agency for International Development, Child Survival and Health Programs Fund",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,144837,Improved family health,Improved Family Health,663-008,,,2,Obligations,2003,1050000,1664807
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,8,Enterprises,Enterprises - Non United States,20,3990007,Enterprise - Non United States Other,2,Health and Population,122,Basic Health,12220,Basic health care,3,Health,15,Other Public Health Threats,76,72x1021,"Agency for International Development, Development Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,156984,Essential Svcs for Health:Npa,Essential Svcs for Health:Npa,663-002,,,2,Obligations,2003,1000000,1585531
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,7,Multilateral,Multilateral - United Nations,12,4000421,United Nations Children's Fund,2,Health and Population,134,HIV/AIDS,13040,STD control including HIV/AIDS,3,Health,11,HIV/AIDS,76,72x1095,"Agency for International Development, Child Survival and Health Programs Fund",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,156738,ESHE Unilateral Activities (Essential Services for Health in Ethiopia),ESHE II (Essential Services for Health in Ethiopia),663-008,,,2,Obligations,2003,1000000,1585531
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,4,Church and Faith Based,Church and Faith Based - United States,8,4000055,Catholic Relief Services,2,Health and Population,134,HIV/AIDS,13040,STD control including HIV/AIDS,3,Health,11,HIV/AIDS,76,72x1095,"Agency for International Development, Child Survival and Health Programs Fund",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,141869,ESHE Unilateral Activities (Essential Services for Health in Ethiopia),ESHE II (Essential Services for Health in Ethiopia),663-008,,,2,Obligations,2003,860262,1363972
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,3,NGO,NGO - United States,5,4000526,Academy for Educational Development,2,Health and Population,122,Basic Health,12220,Basic health care,3,Health,15,Other Public Health Threats,76,72x1095,"Agency for International Development, Child Survival and Health Programs Fund",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,144837,Improved family health,Improved Family Health,663-008,,,2,Obligations,2003,839594,1331202
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,3,NGO,NGO - United States,5,4000555,"JSI Research & Training Institute, Inc.",2,Health and Population,122,Basic Health,12220,Basic health care,3,Health,15,Other Public Health Threats,76,72x1095,"Agency for International Development, Child Survival and Health Programs Fund",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,142664,Essential Services for Health,Essential Services for Health,663-002,,,2,Obligations,2003,807726,1280674
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,7,Multilateral,Multilateral - United Nations,12,4000421,United Nations Children's Fund,2,Health and Population,122,Basic Health,12220,Basic health care,3,Health,15,Other Public Health Threats,76,72x1021,"Agency for International Development, Development Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,156986,Essential Svcs for Health:Npa,Essential Svcs for Health:Npa,663-002,,,2,Obligations,2003,800000,1268424
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,6,HHS,Department of Health and Human Services,10,CDC,Centers for Disease Control and Prevention,7,Multilateral,Multilateral - United Nations,12,4000421,United Nations Children's Fund,2,Health and Population,122,Basic Health,12250,Infectious disease control,3,Health,14,Pandemic Influenza and Other Emerging Threats (PIOET),999,75x0943,"Centers for Disease Control, Disease Control, Research, and Training",6,Department of Health and Human Services,HHS,1,Economic,3,Project-Type,293463,Polio Eradication. Oral Polio Vaccine purchase through UNICEF.,"Polio Eradication. Oral Polio Vaccine purchase through UNICEF. CDC has provided epidemiologic, laboratory, programmatic expertise, and funding support    to help polio-endemic countries with polio eradication activities.  The Global Polio Eradication Initiative     goal is to eradicate polio and certify the world as polio-free as soon as possible.",CDI -            .,,,2,Obligations,2003,528287,837616
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,6,HHS,Department of Health and Human Services,10,CDC,Centers for Disease Control and Prevention,7,Multilateral,Multilateral - United Nations,12,4000502,World Health Organisation,2,Health and Population,122,Basic Health,12250,Infectious disease control,3,Health,14,Pandemic Influenza and Other Emerging Threats (PIOET),999,75x0943,"Centers for Disease Control, Disease Control, Research, and Training",6,Department of Health and Human Services,HHS,1,Economic,3,Project-Type,293462,Polio Eradication through the World Health Organization.,"Polio Eradication through the World Health Organization. CDC has provided epidemiologic, laboratory, programmatic expertise, and funding support    to help polio-endemic countries with polio eradication activities.  The Global Polio Eradication Initiative     goal is to eradicate polio and certify the world as polio-free as soon as possible.",CDI -            .,,,2,Obligations,2003,516465,818871
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,3,NGO,NGO - United States,5,4001523,Management Sciences for Health,2,Health and Population,134,HIV/AIDS,13040,STD control including HIV/AIDS,3,Health,11,HIV/AIDS,76,72x1095,"Agency for International Development, Child Survival and Health Programs Fund",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,157601,Improved family health,Improved Family Health,663-008,,,2,Obligations,2003,500000,792765
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,2,Universities and Research Institutes,Universities and Research Institutes - United States,3,4000554,Johns Hopkins University,2,Health and Population,134,HIV/AIDS,13040,STD control including HIV/AIDS,3,Health,11,HIV/AIDS,76,72x1095,"Agency for International Development, Child Survival and Health Programs Fund",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,144839,Improved family health,Improved Family Health,663-008,,,2,Obligations,2003,500000,792765
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,8,Enterprises,Enterprises - United States,19,3990008,Enterprise - United States Other,2,Health and Population,130,"Maternal and Child Health, Family Planning",13020,Reproductive health care,3,Health,16,Maternal and Child Health,76,72x1021,"Agency for International Development, Development Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,154790,RHPP,Reproductive Health and Population Planning,663-007,,,2,Obligations,2003,500000,792765
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,3,NGO,NGO - International,6,4000383,"Save the Children Federation, Inc.",2,Health and Population,134,HIV/AIDS,13040,STD control including HIV/AIDS,3,Health,11,HIV/AIDS,76,72x1095,"Agency for International Development, Child Survival and Health Programs Fund",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,141872,ESHE Unilateral Activities (Essential Services for Health in Ethiopia),ESHE II (Essential Services for Health in Ethiopia),663-008,,,2,Obligations,2003,500000,792765
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,8,Enterprises,Enterprises - United States,19,3990008,Enterprise - United States Other,2,Health and Population,134,HIV/AIDS,13040,STD control including HIV/AIDS,3,Health,11,HIV/AIDS,76,72x1095,"Agency for International Development, Child Survival and Health Programs Fund",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,154790,RHPP,Reproductive Health and Population Planning,663-007,,,2,Obligations,2003,499812,792467
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,2,Universities and Research Institutes,Universities and Research Institutes - United States,3,4000907,Virginia Polytechnic Institute and State University,2,Health and Population,130,"Maternal and Child Health, Family Planning",13020,Reproductive health care,3,Health,16,Maternal and Child Health,76,72x1021,"Agency for International Development, Development Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,158389,RHPP,Reproductive Health and Population Planning,663-007,,,2,Obligations,2003,499000,791180
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,8,Enterprises,Enterprises - Non United States,20,3990007,Enterprise - Non United States Other,2,Health and Population,122,Basic Health,12220,Basic health care,3,Health,15,Other Public Health Threats,76,72x1095,"Agency for International Development, Child Survival and Health Programs Fund",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,141867,ESHE Unilateral Activities (Essential Services for Health in Ethiopia),ESHE II (Essential Services for Health in Ethiopia),663-008,,,2,Obligations,2003,406860,645089
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,6,HHS,Department of Health and Human Services,10,CDC,Centers for Disease Control and Prevention,7,Multilateral,Multilateral - United Nations,12,4000421,United Nations Children's Fund,2,Health and Population,122,Basic Health,12250,Infectious disease control,3,Health,14,Pandemic Influenza and Other Emerging Threats (PIOET),999,75x0943,"Centers for Disease Control, Disease Control, Research, and Training",6,Department of Health and Human Services,HHS,1,Economic,3,Project-Type,293465,Polio Eradication. Technical assistance grants to UNICEF.,"Polio Eradication. Technical assistance grants to UNICEF. CDC has provided epidemiologic, laboratory, programmatic expertise, and funding support    to help polio-endemic countries with polio eradication activities.  The Global Polio Eradication Initiative     goal is to eradicate polio and certify the world as polio-free as soon as possible.",CDI -            .,,,2,Obligations,2003,341352,541224
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,8,Enterprises,Enterprises - Non United States,20,3990007,Enterprise - Non United States Other,2,Health and Population,130,"Maternal and Child Health, Family Planning",13020,Reproductive health care,3,Health,16,Maternal and Child Health,76,72x1021,"Agency for International Development, Development Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,154789,RHPP,Reproductive Health and Population Planning,663-007,,,2,Obligations,2003,320000,507370
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,3,NGO,NGO - International,6,4000383,"Save the Children Federation, Inc.",2,Health and Population,134,HIV/AIDS,13040,STD control including HIV/AIDS,3,Health,11,HIV/AIDS,76,72x1095,"Agency for International Development, Child Survival and Health Programs Fund",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,144862,Improved livelihoods for pastoralists and agro-pastoralists,Improved Livelihoods for Pastoralists and Agro-Pastoralists in Southern Ethiopia,663-012,,,2,Obligations,2003,315000,499442
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,2,Universities and Research Institutes,Universities and Research Institutes - United States,3,4000554,Johns Hopkins University,2,Health and Population,122,Basic Health,12220,Basic health care,3,Health,15,Other Public Health Threats,76,72x1095,"Agency for International Development, Child Survival and Health Programs Fund",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,144839,Improved family health,Improved Family Health,663-008,,,2,Obligations,2003,300000,475659
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,8,Enterprises,Enterprises - Non United States,20,3990007,Enterprise - Non United States Other,2,Health and Population,130,"Maternal and Child Health, Family Planning",13020,Reproductive health care,3,Health,16,Maternal and Child Health,76,72x1021,"Agency for International Development, Development Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,147908,RHPP Unilateral Activities,Reproductive Health and Population Planning,663-007,,,2,Obligations,2003,300000,475659
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,3,NGO,NGO - International,6,4000383,"Save the Children Federation, Inc.",2,Health and Population,122,Basic Health,12220,Basic health care,3,Health,15,Other Public Health Threats,76,72x1095,"Agency for International Development, Child Survival and Health Programs Fund",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,141872,ESHE Unilateral Activities (Essential Services for Health in Ethiopia),ESHE II (Essential Services for Health in Ethiopia),663-008,,,2,Obligations,2003,278025,440817
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,8,Enterprises,Enterprises - United States,19,4000546,Macro International,2,Health and Population,122,Basic Health,12220,Basic health care,3,Health,15,Other Public Health Threats,76,72x1095,"Agency for International Development, Child Survival and Health Programs Fund",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,144838,Improved family health,Improved Family Health,663-008,,,2,Obligations,2003,250000,396383
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,8,Enterprises,Enterprises - United States,19,4000546,Macro International,2,Health and Population,134,HIV/AIDS,13040,STD control including HIV/AIDS,3,Health,11,HIV/AIDS,76,72x1095,"Agency for International Development, Child Survival and Health Programs Fund",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,144838,Improved family health,Improved Family Health,663-008,,,2,Obligations,2003,250000,396383
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,3,NGO,NGO - International,6,4000131,FHI 360,2,Health and Population,122,Basic Health,12220,Basic health care,3,Health,15,Other Public Health Threats,76,72x1095,"Agency for International Development, Child Survival and Health Programs Fund",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,144834,Improved family health,Improved Family Health,663-008,,,2,Obligations,2003,250000,396383
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,3,NGO,NGO - United States,5,4000492,Winrock International,2,Health and Population,130,"Maternal and Child Health, Family Planning",13020,Reproductive health care,3,Health,16,Maternal and Child Health,76,72x1021,"Agency for International Development, Development Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,158390,RHPP Unilateral Activities,Reproductive Health and Population Planning,663-007,,,2,Obligations,2003,240000,380527
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,7,Multilateral,Multilateral - Other,18,4000256,International Organisation for Migration,2,Health and Population,122,Basic Health,12220,Basic health care,3,Health,15,Other Public Health Threats,76,72x1021,"Agency for International Development, Development Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,152195,ESHE Unilateral Activities (Essential Services for Health in Ethiopia),ESHE II (Essential Services for Health in Ethiopia),663-008,,,2,Obligations,2003,230000,364672
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,8,Enterprises,Enterprises - United States,19,4001530,Futures Group Global,2,Health and Population,122,Basic Health,12220,Basic health care,3,Health,15,Other Public Health Threats,76,72x1095,"Agency for International Development, Child Survival and Health Programs Fund",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,144840,Improved family health,Improved Family Health,663-008,,,2,Obligations,2003,225000,356744
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,3,NGO,NGO - United States,5,4000097,CARE International,2,Health and Population,122,Basic Health,12220,Basic health care,3,Health,15,Other Public Health Threats,76,72x1095,"Agency for International Development, Child Survival and Health Programs Fund",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,141870,ESHE Unilateral Activities (Essential Services for Health in Ethiopia),ESHE II (Essential Services for Health in Ethiopia),663-008,,,2,Obligations,2003,224164,355419
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,7,Multilateral,Multilateral - United Nations,12,4000421,United Nations Children's Fund,2,Health and Population,122,Basic Health,12220,Basic health care,3,Health,15,Other Public Health Threats,76,72x1095,"Agency for International Development, Child Survival and Health Programs Fund",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,152577,Essential Services for Health,Essential Services for Health,663-002,,,2,Obligations,2003,208460,330520
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,3,NGO,NGO - United States,5,4000526,Academy for Educational Development,2,Health and Population,134,HIV/AIDS,13040,STD control including HIV/AIDS,3,Health,11,HIV/AIDS,76,72x1095,"Agency for International Development, Child Survival and Health Programs Fund",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,151227,Beso II,Basic Education Strategic Objective,663-009,,,2,Obligations,2003,200000,317106
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,4,Church and Faith Based,Church and Faith Based - United States,8,4000055,Catholic Relief Services,2,Health and Population,122,Basic Health,12220,Basic health care,3,Health,15,Other Public Health Threats,76,72x1095,"Agency for International Development, Child Survival and Health Programs Fund",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,141869,ESHE Unilateral Activities (Essential Services for Health in Ethiopia),ESHE II (Essential Services for Health in Ethiopia),663-008,,,2,Obligations,2003,172993,274286
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,8,Enterprises,Enterprises - Non United States,20,3990007,Enterprise - Non United States Other,2,Health and Population,122,Basic Health,12220,Basic health care,3,Health,15,Other Public Health Threats,76,72x1095,"Agency for International Development, Child Survival and Health Programs Fund",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,156984,Essential Svcs for Health:Npa,Essential Svcs for Health:Npa,663-002,,,2,Obligations,2003,156980,248897
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,3,NGO,NGO - United States,5,4000555,"JSI Research & Training Institute, Inc.",2,Health and Population,122,Basic Health,12220,Basic health care,3,Health,15,Other Public Health Threats,76,72x1095,"Agency for International Development, Child Survival and Health Programs Fund",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,157600,Improved family health,Improved Family Health,663-008,,,2,Obligations,2003,150000,237830
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,8,Enterprises,Enterprises - United States,19,4001284,"International Science and Technology Institute, Inc.",2,Health and Population,122,Basic Health,12220,Basic health care,3,Health,15,Other Public Health Threats,76,72x1095,"Agency for International Development, Child Survival and Health Programs Fund",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,153450,Improved family health,Improved Family Health,663-008,,,2,Obligations,2003,150000,237830
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,8,Enterprises,Enterprises - United States,19,4000575,Personal Services Contractors - USAID,2,Health and Population,122,Basic Health,12220,Basic health care,3,Health,15,Other Public Health Threats,76,72x1095,"Agency for International Development, Child Survival and Health Programs Fund",1,U.S. Agency for International Development,USAID,1,Economic,4,Technical Assistance,152578,Essential Services for Health,Essential Services for Health,663-002,,,2,Obligations,2003,141661,224608
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,3,NGO,NGO - International,6,4000383,"Save the Children Federation, Inc.",2,Health and Population,130,"Maternal and Child Health, Family Planning",13020,Reproductive health care,3,Health,16,Maternal and Child Health,76,72x1021,"Agency for International Development, Development Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,147915,RHPP Unilateral Activities,Reproductive Health and Population Planning,663-007,,,2,Obligations,2003,133000,210876
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,1,Government,Government - United States,1,1000001,U.S. Government - U.S. Agency for International Development,2,Health and Population,122,Basic Health,12220,Basic health care,3,Health,15,Other Public Health Threats,76,72x1095,"Agency for International Development, Child Survival and Health Programs Fund",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,142651,Essential Services for Health,Essential Services for Health,663-002,,,2,Obligations,2003,129282,204981
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,8,Enterprises,Enterprises - Non United States,20,3990007,Enterprise - Non United States Other,2,Health and Population,122,Basic Health,12220,Basic health care,3,Health,15,Other Public Health Threats,76,72x1095,"Agency for International Development, Child Survival and Health Programs Fund",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,142655,Essential Services for Health,Essential Services for Health,663-002,,,2,Obligations,2003,117387,186121
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,1,Government,Government - Non United States,2,2000051,Government of Ethiopia,2,Health and Population,122,Basic Health,12220,Basic health care,3,Health,15,Other Public Health Threats,76,72x1095,"Agency for International Development, Child Survival and Health Programs Fund",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,141866,ESHE II (Essential Services for Health in Ethiopia),ESHE II (Essential Services for Health in Ethiopia),663-008,,,2,Obligations,2003,110000,174408
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,6,HHS,Department of Health and Human Services,10,CDC,Centers for Disease Control and Prevention,7,Multilateral,Multilateral - United Nations,12,4000421,United Nations Children's Fund,2,Health and Population,122,Basic Health,12250,Infectious disease control,3,Health,14,Pandemic Influenza and Other Emerging Threats (PIOET),999,75x0943,"Centers for Disease Control, Disease Control, Research, and Training",6,Department of Health and Human Services,HHS,1,Economic,3,Project-Type,293313,Global Measles Immunization Initiatives through UNICEF.,"Global Measles Immunization Initiatives through UNICEF. The Measles Initiative, launched in 2001, is a partnership committed to reducing measles deaths    globally, with the goal of cutting measles deaths by 90 percent by 2010 compared with estimates from 2000.    Through the Initiative, CDC provides technical assistance to host governments to help plan, implement, and    evaluate immunization programs, including operations research, and provides funds to purchase bundled measles    vaccine for mass vaccination campaigns.",CDI -            .,,,2,Obligations,2003,100000,158553
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,8,Enterprises,Enterprises - Non United States,20,3990007,Enterprise - Non United States Other,2,Health and Population,134,HIV/AIDS,13040,STD control including HIV/AIDS,3,Health,11,HIV/AIDS,76,72x1021,"Agency for International Development, Development Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,144856,Improved livelihoods for pastoralists and agro-pastoralists,Improved Livelihoods for Pastoralists and Agro-Pastoralists in Southern Ethiopia,663-012,,,2,Obligations,2003,94697,150146
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,8,Enterprises,Enterprises - Non United States,20,3990007,Enterprise - Non United States Other,2,Health and Population,134,HIV/AIDS,13040,STD control including HIV/AIDS,3,Health,11,HIV/AIDS,76,72x1095,"Agency for International Development, Child Survival and Health Programs Fund",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,141867,ESHE Unilateral Activities (Essential Services for Health in Ethiopia),ESHE II (Essential Services for Health in Ethiopia),663-008,,,2,Obligations,2003,76857,121859
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,2,Universities and Research Institutes,Universities and Research Institutes - United States,3,4000907,Virginia Polytechnic Institute and State University,2,Health and Population,134,HIV/AIDS,13040,STD control including HIV/AIDS,3,Health,11,HIV/AIDS,76,72x1095,"Agency for International Development, Child Survival and Health Programs Fund",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,158389,RHPP,Reproductive Health and Population Planning,663-007,,,2,Obligations,2003,71764,113783
